case,fold,category,id1,id2,target,q_ce,q_llm,name1,name2
label0_models_say_match,fold_03,Бытовая химия,541165992292,266288022358,0,0.916,0.948,"спрей от комаров gardex с алоэ вера, 250 мл","спрей от комаров gardex с алоэ вера 0% спирта, 250 мл"
label0_models_say_match,fold_04,Бытовая химия,523986035059,249108108625,0,0.905,0.959,"air wick / освежитель воздуха air wick ""французская ривьера"", 290 мл.",освежитель воздуха air wick француз ривьера: морск волна и легк бриз 290 мл
label0_models_say_match,fold_02,Детские товары,781684090930,77309510222,0,0.934,0.93,"робот полесье деформ, самолет инерционный, в коробке (79022)",робот деформ самолет инерционный (в коробке)
label0_models_say_match,fold_03,Товары для животных,360777309548,446676724928,0,0.911,0.953,farmina n&d cat 5кг низкозерновой курица и гранат сухой для кошек,farmina / корм n&d cat 5 кг курица и гранат
label0_models_say_match,fold_04,Бытовая химия,420906812182,575525728387,0,0.938,0.926,"средство для мытья посуды ""ромашка и витамин е"", 900 мл",аоs / средство для мытья посуды ромашка и витамин е 900 мл
label0_models_say_match,fold_04,Дом и сад,695784838460,549755853806,0,0.939,0.924,снегоуборщик бензиновый huter sgc 4000b,снегоуборщик huter sgc 4000b
label0_models_say_match,fold_02,Бытовая техника,111669264493,120259115007,0,0.933,0.93,"прибор со сменными панелями redmond мультипекарь skybaker rmb-m657/1s, черный","redmond skybaker rmb-m657/1s, мультипекарь, черный"
label0_models_say_match,fold_04,Автотовары,292057869435,188978676146,0,0.903,0.961,лампа h8 12v (35w) yellow,лампа h8 12v 35w pgj19-1 yellow l10835y
label0_models_say_match,fold_03,Товары для животных,163208864272,755914297045,0,0.916,0.947,"sirius корм для щенков всех пород, ягненок и рис 15 кг",sirius / sirius для щенков и молодых собак ягненок и рис sirius(15кг)
label0_models_say_match,fold_02,Дом и сад,128849149013,309237714961,0,0.921,0.942,"кокосовые таблетки jiffy-7с, 10 шт (25 мм)",jiffy / кокосовые таблетки для рассады джиффи-7c
label0_models_say_match,fold_01,Красота и гигиена,103079338247,146029017637,0,0.914,0.949,"uriage / урьяж первый очищающий пенящийся крем, 500 мл",uriage очищающий пенящийся крем cleansing cream (500 мл)
label0_models_say_match,fold_04,Бытовая химия,798863997480,489626294664,0,0.927,0.935,"средство grass azelit gel анти-жир бережный уход для плит, духовок и грилей 500 мл","grass средство для чистки плит azelit антижир 500мл гель свч, грили, коптильни"
label0_models_say_match,fold_04,Канцелярские товары,730144600775,25769928186,0,0.927,0.935,"no name краситель ""джинса"" фиолетовый, 10 гр",краска для ткани
label0_models_say_match,fold_02,Продукты питания,25769857554,197568637232,0,0.936,0.926,"шоколад аленка молочный, 90г","красный октябрь / шоколад аленка молочный, 90г"
label0_models_say_match,fold_02,Дом и сад,25769948014,274877998307,0,0.915,0.947,"без бренда полка для ванной угловая 3-х ярусная, 19x19x41 см, цвет хром","полка для ванной комнаты угловая 3 ярусная, 1 шт"
label0_models_say_match,fold_01,Канцелярские товары,94489283446,317827660904,0,0.939,0.923,"ручка-корректор erichkrause techno white ergo, 22105, 12 мл","erichkrause / ручка-корректор techno white ergo, 12мл"
label0_models_say_match,fold_01,Канцелярские товары,377957241319,644245159763,0,0.912,0.95,"erich krause / ручка гелевая erich krause ""g-cube"" - (12 шт)","ручка гелевая erichkrause g-cube, цвет чернил черный (всего 12 шт., в коробке по 12 шт.) (46447)"
label0_models_say_match,fold_01,Бытовая химия,352187326582,377957273177,0,0.95,0.912,hygiene / гель для стирки цветок пиона 1800 мл,hygiene гель для стирки жидкий порошок парфюмированный цветок пиона (1800мл) expert wash peony blossom
