fold,category,id1,id2,target,q_ce,q_llm,name1,name2
fold_02,Мебель,850403526980,369367308035,0,0.94,0.759,"бюрократ / кресло burokrat ch-1300n, серый престиж+, 3c1, крестовина",кресло бюрократ ch-1300n серый престиж+ 3c1 крестовина пластик
fold_02,Продукты питания,850403534422,661425023728,0,0.965,0.615,гвоздика kotanyi целая 18 г,гвоздика kotanyi целая 18 г
fold_02,Галантерея и аксессуары,850403540139,584115607262,1,0.285,0.702,"брелок для собак, порода русская салонная собак,","/ брелок для собак, котон-де-тулеар"
fold_02,Электроника,850403581818,790274078706,1,0.188,0.19,"юкомс системный блок gamer rule на базе core i5-12400f | gtx 1660 6gb | бп 450w 80+ bronze | ssd m2 nvme | win 10 pro | white game case_hdd 1tb / ssd 480 gb / 16gb ddr4 (intel core i5-12400f (2.5 ггц), ram 16 гб, ssd 480 гб, hdd 1000 гб, nvidia geforce gtx 1660 (6 гб), windows 10 pro), черный","игровой pc юкомс i5-12400f, gtx 1660 super 6gb, ssd 120gb, 16gb ddr4, бп 450w, win 10 pro, white game case"
fold_02,Продукты питания,850403584176,463856597229,1,0.359,0.685,"forest / натуральный финиковый сироп без сахара, 250 гр.",royal forest  финиковый пекмез 250 г
fold_02,Хобби и творчество,850403614827,214748409654,0,0.945,0.496,"шахматы сувенирные ""долина смерти"", 36 х 36 см","idi-shop / шахматы сувенирные ""долина смерти"""
fold_02,Галантерея и аксессуары,850403627094,360777311660,1,0.1,0.713,медальон квадрат,именной кулон / савелий
fold_02,Бытовая химия,850403676364,403727041193,1,0.383,0.653,"не определен средство для мытья посуды ""витамин е"", 450 мл","средство для мытья посуды бальзам с витамином е, 450 мл (10 шт.)"
fold_03,Обувь,11135,575525698156,1,0.365,0.513,кроссовки dunks nike,shoeslaboratory / кроссовки nike sb dunk
fold_03,Дом и сад,32855,197568559503,0,0.924,0.884,"настенные часы, 31 см х 31 см",часы настенные troykatime дизайнерские круглые пластик цвет бежевый бесшумные ø30 см
fold_03,Обувь,66101,549755855161,1,0.388,0.367,"new balance кроссовки new balance, размер 42 eur, серый",кроссовки new balance
fold_03,Красота и гигиена,86082,283467961942,0,0.96,0.959,рецепты бабушки агафьи аптечка агафьи маска-сияние для лица витаминная 100 мл,аптечка агафьи витаминная маска-сияние для лица для всех типов кожи 100мл
fold_03,Галантерея и аксессуары,140582,635655190297,1,0.295,0.577,шпилька для волос акимбо кит 1 шт.,акимбо кит / китайская палочка для волос 17 см.
fold_03,Детские товары,142672,584115671889,0,1.0,0.892,"sluban / конструктор космические войны осада крепости, 501 деталь","конструктор космические войны осада крепости, 501 деталь"
fold_03,Автотовары,149890,429496787941,1,0.378,0.192,"ctr стойка стабилизатора, арт. cl0500",nsp стойка стабилизатора
fold_03,Хобби и творчество,153665,721554576351,0,0.981,0.957,"буква-ленд / книжка ""пиши-стирай. найди отличия"" с маркером, 12 стр.","книжка с маркером ""пиши-стирай. найди отличия"", 12 стр."
fold_03,Красота и гигиена,8589937974,798864054766,1,0.341,0.718,"rili ресницы для наращивания микс c/0,10/5-20 mm (16 линий) черные (рили)","rili / ресницы для наращивания - 16 линий (c; 0,10; 14 мм)"
fold_03,Канцелярские товары,8589964867,149307,0,0.992,0.75,"attache папка с завязками дело 300гр/м2 мелованный 4 цвета, 20 шт/уп","папка с завязками дело 300гр/м2 мелованный 4 цвета, 20 шт/уп"
fold_03,Музыкальные инструменты,8590001544,68719488021,0,0.98,0.856,"музыкальный инструмент ""барабан джембе"" 40х18х18 см","nobrand музыкальный инструмент ""барабан джембе"" 40х18х18 см"
